tipo_equipo,tipo_orden,unidad_trabajo,mes,trabajo_real,trabajo
"TEQ-39","CO4","H","2016-08","3.96","3.96"
"TEQ-20","CO10","H","2016-08","89.16","104.96"
"TEQ-24","CO10","H","2016-08","889.72","959.76"
"TEQ-37","CO2","H","2016-08","446.04","460.24"
"TEQ-29","CO5","H","2016-08","222.08","267.32"
"TEQ-47","CO2","H","2016-08","181.40","180.20"
"TEQ-64","CO3","H","2016-08","54.04","49.68"
"TEQ-27","CO3","H","2016-08","392.04","419.76"
"TEQ-31","CO10","H","2016-08","341.12","395.84"
"TEQ-64","CO2","H","2016-08","7.92","7.92"
"TEQ-42","CO4","H","2016-08","25.76","27.72"
"TEQ-47","CO3","H","2016-08","354.72","458.00"
"TEQ-64","CO10","H","2016-08","63.12","67.04"
"TEQ-35","CO4","H","2016-08","63.36","63.36"
"TEQ-63","CO9","H","2016-08","0.00","0.00"
"TEQ-77","CO10","H","2016-08","251.28","296.00"
"TEQ-66","CO10","H","2016-08","220.00","220.00"
"TEQ-17","CO3","H","2016-08","2412.48","2547.60"
"TEQ-6","CO2","H","2016-08","216.32","221.04"
"TEQ-23","CO10","H","2016-08","23.84","23.84"
"TEQ-28","CO10","H","2016-08","1454.88","1443.32"
"TEQ-74","CO10","H","2016-08","1370.24","1384.76"
"TEQ-73","CO3","H","2016-08","1458.20","1449.40"
"TEQ-33","CO10","H","2016-08","138.72","128.92"
"TEQ-10","CO3","MIN","2016-08","31.68","39.60"
"TEQ-49","CO3","H","2016-08","985.36","1035.12"
"TEQ-71","CO4","H","2016-08","3.96","3.96"
"TEQ-28","CO3","MIN","2016-08","471.24","471.24"
"TEQ-25","CO10","H","2016-08","59.12","59.16"
"TEQ-45","CO10","H","2016-08","420.92","408.00"
"TEQ-10","CO10","H","2016-08","282.24","293.32"
"TEQ-19","CO3","MIN","2016-08","3.96","3.96"
"TEQ-66","CO3","H","2016-08","861.52","956.76"
"TEQ-13","CO10","H","2016-08","209.80","231.56"
"TEQ-25","CO3","H","2016-08","128.32","120.36"
"TEQ-1","CO3","H","2016-08","96.80","102.72"
"TEQ-79","CO10","H","2016-08","75.76","75.36"
"TEQ-42","CO3","H","2016-08","39.60","47.52"
"TEQ-35","CO3","H","2016-08","37.00","39.00"
"TEQ-49","CO10","H","2016-08","432.92","444.04"
"TEQ-1","CO10","H","2016-08","31.04","31.04"
"TEQ-10","CO3","H","2016-08","151.88","196.28"
"TEQ-30","CO10","H","2016-08","27.88","25.92"
"TEQ-32","CO3","MIN","2016-08","19.80","23.76"
"TEQ-19","CO5","H","2016-08","168.16","172.68"
"TEQ-58","CO5","H","2016-08","3.96","3.96"
"TEQ-21","CO5","H","2016-08","3.96","3.96"
"TEQ-43","CO10","H","2016-08","139.96","133.64"
"TEQ-73","CO10","H","2016-08","549.96","528.88"
"TEQ-28","CO5","H","2016-08","188.04","191.60"
"TEQ-28","CO10","MIN","2016-08","522.72","522.72"
"TEQ-1","CO4","H","2016-08","41.60","47.52"
"TEQ-33","CO5","H","2016-08","19.04","19.04"
"TEQ-45","CO3","MIN","2016-08","205.92","205.92"
"TEQ-74","CO3","MIN","2016-08","265.32","304.92"
"TEQ-45","CO5","H","2016-08","98.36","95.60"
"TEQ-18","CO5","H","2016-08","249.28","276.96"
"TEQ-11","CO4","H","2016-08","48.92","60.60"
"TEQ-18","CO3","MIN","2016-08","368.28","368.28"
"TEQ-24","CO5","H","2016-08","80.48","95.32"
"TEQ-19","CO5","MIN","2016-08","15.84","15.84"
"TEQ-43","CO3","MIN","2016-08","95.04","95.04"
"TEQ-79","CO3","H","2016-08","47.68","57.60"
"TEQ-74","CO5","H","2016-08","67.04","87.16"
"TEQ-12","CO5","H","2016-08","53.92","71.28"
"TEQ-13","CO5","H","2016-08","41.28","42.92"
"TEQ-10","CO5","H","2016-08","49.32","69.44"
"TEQ-74","CO2","H","2016-08","79.24","83.20"
"TEQ-51","CO2","H","2016-08","103.80","106.56"
"TEQ-33","CO3","MIN","2016-08","7.92","7.92"
"TEQ-51","CO5","H","2016-08","83.40","95.04"
"TEQ-47","CO9","H","2016-08","1.20","1.20"
"TEQ-70","CO5","H","2016-08","136.00","152.24"
"TEQ-41","CO10","H","2016-08","45.28","43.32"
"TEQ-68","CO2","H","2016-08","171.48","175.44"
"TEQ-1","CO3","MIN","2016-08","39.60","43.56"
"TEQ-49","CO4","H","2016-08","889.60","929.48"
"TEQ-78","CO10","H","2016-08","63.36","63.36"
"TEQ-70","CO10","H","2016-08","163.00","160.68"
"TEQ-70","CO9","H","2016-08","3.96","3.96"
"TEQ-46","CO3","H","2016-08","203.76","223.96"
"TEQ-8","CO10","H","2016-08","21.96","17.60"
"TEQ-31","CO2","H","2016-08","141.80","145.76"
"TEQ-72","CO3","H","2016-08","1858.08","1953.56"
"TEQ-35","CO5","H","2016-08","23.76","23.76"
"TEQ-47","CO5","H","2016-08","108.60","134.64"
"TEQ-6","CO5","H","2016-08","28.92","31.68"
"TEQ-3","CO10","H","2016-08","16.28","12.36"
"TEQ-47","CO4","H","2016-08","193.04","225.36"
"TEQ-48","CO5","H","2016-08","78.52","93.12"
"TEQ-48","CO2","H","2016-08","32.88","36.84"
"TEQ-20","CO4","H","2016-08","19.80","19.80"
"TEQ-29","CO9","H","2016-08","2.40","11.88"
"TEQ-22","CO5","H","2016-08","90.12","99.00"
"TEQ-79","CO5","H","2016-08","50.56","48.24"
"TEQ-21","CO8","H","2016-08","0.00","0.00"
"TEQ-42","CO10","H","2016-08","37.12","40.32"
"TEQ-33","CO4","H","2016-08","100.64","112.88"
"TEQ-68","CO5","H","2016-08","272.00","333.68"
"TEQ-23","CO3","H","2016-08","85.68","95.16"
"TEQ-33","CO3","H","2016-08","59.16","65.48"
"TEQ-38","CO3","H","2016-08","126.40","147.80"
"TEQ-38","CO10","H","2016-08","79.08","71.92"
"TEQ-64","CO4","H","2016-08","149.16","166.32"
"TEQ-32","CO4","H","2016-08","85.96","91.08"
"TEQ-68","CO3","H","2016-08","1464.28","1574.80"
"TEQ-68","CO10","H","2016-08","517.28","527.16"
"TEQ-38","CO2","H","2016-08","7.92","6.76"
"TEQ-54","CO3","H","2016-08","42.44","50.80"
"TEQ-3","CO3","H","2016-08","20.00","19.20"
"TEQ-17","CO4","H","2016-08","104.64","109.80"
"TEQ-11","CO3","H","2016-08","156.48","170.76"
"TEQ-72","CO10","H","2016-08","400.92","456.08"
"TEQ-18","CO4","MIN","2016-08","281.16","281.16"
"TEQ-45","CO10","MIN","2016-08","146.52","150.48"
"TEQ-72","CO4","H","2016-08","722.96","739.84"
"TEQ-31","CO4","H","2016-08","143.72","177.08"
"TEQ-65","CO10","H","2016-08","21.00","23.76"
"TEQ-18","CO5","MIN","2016-08","114.84","114.84"
"TEQ-49","CO5","H","2016-08","51.40","55.04"
"TEQ-72","CO5","H","2016-08","149.80","158.20"
"TEQ-18","CO10","MIN","2016-08","360.36","380.16"
"TEQ-45","CO4","MIN","2016-08","83.16","83.16"
"TEQ-2","CO4","H","2016-08","3.96","3.96"
"TEQ-41","CO10","MIN","2016-08","23.76","23.76"
"TEQ-41","CO5","MIN","2016-08","7.92","7.92"
"TEQ-70","CO3","H","2016-08","273.60","291.40"
"TEQ-46","CO4","MIN","2016-08","15.84","19.80"
"TEQ-43","CO10","MIN","2016-08","106.92","114.84"
"TEQ-23","CO4","H","2016-08","23.76","23.76"
"TEQ-45","CO5","MIN","2016-08","3.96","3.96"
"TEQ-58","CO3","H","2016-08","15.84","19.80"
"TEQ-48","CO10","H","2016-08","137.36","147.20"
"TEQ-74","CO5","MIN","2016-08","35.64","35.64"
"TEQ-74","CO10","MIN","2016-08","439.56","439.56"
"TEQ-44","CO3","H","2016-08","234.60","282.16"
"TEQ-13","CO4","MIN","2016-08","31.68","31.68"
"TEQ-46","CO10","H","2016-08","117.20","115.68"
"TEQ-7","CO5","H","2016-08","137.36","182.16"
"TEQ-19","CO10","MIN","2016-08","102.96","102.96"
"TEQ-11","CO10","MIN","2016-08","39.60","39.60"
"","CO2","H","2016-08","25.76","25.76"
"TEQ-62","CO4","H","2016-08","29.72","35.64"
"TEQ-44","CO5","H","2016-08","34.68","43.56"
"TEQ-28","CO4","MIN","2016-08","233.64","233.64"
"TEQ-16","CO4","H","2016-08","59.40","65.36"
"TEQ-62","CO3","H","2016-08","55.60","55.60"
"TEQ-74","CO4","MIN","2016-08","233.64","233.64"
"TEQ-25","CO10","MIN","2016-08","11.88","11.88"
"TEQ-11","CO4","MIN","2016-08","23.76","23.76"
"TEQ-6","CO2","MIN","2016-08","15.84","15.84"
"TEQ-13","CO10","MIN","2016-08","150.48","154.44"
"TEQ-29","CO2","MIN","2016-08","11.88","11.88"
"TEQ-33","CO10","MIN","2016-08","79.20","79.20"
"TEQ-63","CO10","H","2016-08","90.12","92.08"
"TEQ-18","CO9","H","2016-08","7.92","20.60"
"TEQ-78","CO4","H","2016-08","29.36","33.72"
"TEQ-17","CO10","H","2016-08","300.24","297.60"
"TEQ-16","CO10","H","2016-08","39.60","43.56"
"TEQ-7","CO3","MIN","2016-08","19.80","19.80"
"TEQ-10","CO10","MIN","2016-08","114.84","114.84"
"TEQ-66","CO10","MIN","2016-08","11.88","11.88"
"TEQ-30","CO10","MIN","2016-08","15.84","15.84"
"TEQ-36","CO3","H","2016-08","31.68","31.68"
"TEQ-13","CO3","MIN","2016-08","83.16","83.16"
"TEQ-7","CO2","MIN","2016-08","3.96","3.96"
"TEQ-17","CO2","MIN","2016-08","3.96","3.96"
"TEQ-18","CO8","H","2016-08","0.00","0.00"
"TEQ-70","CO2","H","2016-08","43.56","47.52"
"TEQ-16","CO2","H","2016-08","43.56","43.56"
"TEQ-10","CO4","MIN","2016-08","23.76","23.76"
"TEQ-13","CO2","H","2016-08","43.56","43.56"
"TEQ-46","CO2","H","2016-08","49.12","53.48"
"TEQ-35","CO10","H","2016-08","53.56","53.56"
"TEQ-79","CO2","H","2016-08","11.88","11.88"
"TEQ-32","CO10","H","2016-08","22.40","22.40"
"TEQ-34","CO3","H","2016-08","21.44","21.44"
"TEQ-33","CO2","H","2016-08","77.24","83.16"
"TEQ-62","CO10","H","2016-08","1.00","3.96"
"TEQ-7","CO9","H","2016-08","3.96","3.96"
"TEQ-44","CO10","H","2016-08","30.72","39.60"
"TEQ-54","CO10","H","2016-08","11.88","11.88"
"TEQ-41","CO2","H","2016-08","7.92","7.92"
"TEQ-74","CO9","H","2016-08","3.96","3.96"
"TEQ-49","CO9","H","2016-08","0.00","0.00"
"TEQ-73","CO9","H","2016-08","3.96","3.96"
"TEQ-68","CO9","H","2016-08","3.96","3.96"
"TEQ-11","CO8","H","2016-08","31.72","71.28"
"TEQ-37","CO2","MIN","2016-08","3.96","3.96"
"TEQ-19","CO2","MIN","2016-08","7.92","7.92"
"TEQ-46","CO9","H","2016-08","3.96","3.96"
"TEQ-11","CO9","H","2016-08","3.96","3.96"
"TEQ-72","CO8","H","2016-08","3.96","3.96"
"TEQ-6","CO9","H","2016-08","2.00","3.96"
"TEQ-37","CO9","H","2016-08","24.56","27.72"
"TEQ-32","CO10","MIN","2016-08","3.96","3.96"
"TEQ-38","CO10","MIN","2016-08","3.96","3.96"
"TEQ-46","CO8","H","2016-08","0.00","0.00"
"TEQ-78","CO3","H","2016-08","37.24","43.56"
"","CO9","H","2016-08","35.64","35.64"
"TEQ-2","CO3","H","2016-08","5.56","11.88"
"TEQ-70","CO4","MIN","2016-08","15.84","15.84"
"TEQ-54","CO4","H","2016-08","47.52","47.52"
"TEQ-2","CO2","H","2016-08","23.76","23.76"
"","CO4","MIN","2016-08","15.84","15.84"
"TEQ-72","CO2","H","2016-08","49.16","55.08"
"TEQ-70","CO3","MIN","2016-08","11.88","11.88"
"TEQ-51","CO4","MIN","2016-08","7.92","7.92"
"TEQ-32","CO4","MIN","2016-08","15.84","15.84"
"TEQ-77","CO5","H","2016-08","55.44","55.44"
"TEQ-2","CO5","H","2016-08","47.52","47.52"
"TEQ-73","CO2","H","2016-08","39.60","39.60"
"TEQ-72","CO9","H","2016-08","3.96","3.96"
"TEQ-34","CO2","H","2016-08","3.96","3.96"
"TEQ-43","CO4","MIN","2016-08","19.80","19.80"
"TEQ-79","CO4","MIN","2016-08","15.84","15.84"
"","CO5","MIN","2016-08","3.96","3.96"
"TEQ-34","CO3","MIN","2016-08","7.92","7.92"
"TEQ-71","CO4","MIN","2016-08","7.92","7.92"
"TEQ-34","CO5","MIN","2016-08","11.88","11.88"
"TEQ-28","CO5","MIN","2016-08","35.64","35.64"
"TEQ-75","CO10","H","2016-08","6.00","9.96"
"TEQ-51","CO3","MIN","2016-08","3.96","3.96"
"TEQ-35","CO5","MIN","2016-08","19.80","19.80"
"TEQ-51","CO5","MIN","2016-08","3.96","3.96"
"TEQ-64","CO4","MIN","2016-08","43.56","43.56"
"TEQ-71","CO3","H","2016-08","3.96","3.96"
"TEQ-13","CO5","MIN","2016-08","7.92","7.92"
"TEQ-25","CO5","MIN","2016-08","3.96","3.96"
"TEQ-69","CO3","H","2016-08","9.92","15.84"
"TEQ-21","CO9","H","2016-08","67.32","79.20"
"TEQ-48","CO9","H","2016-08","3.96","3.96"
"TEQ-34","CO4","MIN","2016-08","31.68","31.68"
"TEQ-20","CO2","H","2016-08","11.88","11.88"
"TEQ-62","CO2","H","2016-08","11.88","11.88"
"TEQ-25","CO5","H","2016-08","9.92","9.92"
"TEQ-31","CO2","MIN","2016-08","3.96","3.96"
"TEQ-33","CO4","MIN","2016-08","19.80","19.80"
"TEQ-77","CO2","MIN","2016-08","3.96","3.96"
"TEQ-71","CO10","H","2016-08","2.00","2.00"
"TEQ-64","CO5","H","2016-08","9.16","9.16"
"TEQ-10","CO9","H","2016-08","3.96","3.96"
"TEQ-74","CO8","H","2016-08","0.00","0.00"
"TEQ-66","CO2","H","2016-08","73.68","77.64"
"TEQ-65","CO3","H","2016-08","3.96","1.20"
"TEQ-31","CO5","H","2016-08","3.96","3.96"
"TEQ-59","CO3","H","2016-08","19.84","19.84"
"TEQ-41","CO4","MIN","2016-08","11.88","11.88"
"TEQ-48","CO8","H","2016-08","0.00","0.00"
"TEQ-49","CO8","H","2016-08","0.00","0.00"
"TEQ-8","CO4","MIN","2016-08","3.96","3.96"
"TEQ-5","CO4","H","2016-08","3.96","3.96"
"TEQ-1","CO4","MIN","2016-08","7.92","7.92"
"TEQ-10","CO2","H","2016-08","2.00","0.80"
"TEQ-29","CO3","MIN","2016-08","23.76","23.76"
"TEQ-54","CO4","MIN","2016-08","11.88","11.88"
"TEQ-34","CO10","MIN","2016-08","11.88","11.88"
"TEQ-46","CO5","H","2016-08","1.00","3.96"
"TEQ-43","CO5","H","2016-08","10.72","10.72"
"TEQ-75","CO4","H","2016-08","2.00","3.96"
"TEQ-8","CO2","H","2016-08","2.00","2.80"
"TEQ-68","CO8","H","2016-08","0.00","0.00"
"TEQ-73","CO8","H","2016-08","0.00","0.00"
"TEQ-70","CO8","H","2016-08","0.00","0.00"
"TEQ-66","CO8","H","2016-08","0.00","0.00"
"TEQ-28","CO8","H","2016-08","0.00","0.00"
"TEQ-79","CO3","MIN","2016-08","3.96","3.96"
"TEQ-33","CO9","H","2016-08","15.84","19.80"
"TEQ-3","CO5","H","2016-08","11.88","11.88"
"TEQ-73","CO10","MIN","2016-08","3.96","3.96"
"TEQ-23","CO10","MIN","2016-08","7.92","7.92"
"TEQ-76","CO3","H","2016-08","0.00","0.00"
"TEQ-18","CO4","H","2016-07","1943.32","1946.84"
"TEQ-37","CO3","H","2016-07","4045.44","4367.68"
"TEQ-49","CO10","H","2016-07","598.40","607.92"
"TEQ-73","CO4","H","2016-07","452.04","465.48"
"TEQ-70","CO3","H","2016-07","216.00","219.92"
"TEQ-73","CO3","H","2016-07","1113.44","1150.36"
"TEQ-28","CO4","H","2016-07","735.16","782.56"
"TEQ-66","CO10","H","2016-07","144.00","143.20"
"","CO10","H","2016-07","1359.08","1488.28"
"TEQ-68","CO3","H","2016-07","1075.72","1163.60"
"TEQ-72","CO3","H","2016-07","1073.12","1175.80"
"TEQ-18","CO3","H","2016-07","1394.24","1450.72"
"TEQ-49","CO4","H","2016-07","564.96","597.76"
"TEQ-28","CO3","H","2016-07","888.00","950.48"
"TEQ-48","CO3","H","2016-07","422.44","456.04"
"TEQ-74","CO3","H","2016-07","349.92","369.64"
"","CO4","H","2016-07","1743.72","1771.44"
"TEQ-37","CO10","H","2016-07","1921.32","2276.28"
"","CO5","H","2016-07","357.96","463.80"
"TEQ-48","CO10","H","2016-07","75.64","77.64"
"TEQ-66","CO3","H","2016-07","463.12","476.96"
"TEQ-49","CO5","H","2016-07","32.08","35.04"
"TEQ-66","CO4","H","2016-07","175.88","177.88"
"TEQ-49","CO3","H","2016-07","819.12","855.04"
"","CO7","H","2016-07","11.16","35.76"
"TEQ-73","CO10","H","2016-07","531.36","511.80"
"TEQ-68","CO4","H","2016-07","488.04","510.96"
"TEQ-11","CO4","H","2016-07","25.76","25.76"
"TEQ-10","CO3","H","2016-07","112.04","156.76"
"TEQ-43","CO3","H","2016-07","503.24","610.04"
"TEQ-72","CO4","H","2016-07","251.60","265.04"
"TEQ-68","CO9","H","2016-07","0.00","0.00"
"TEQ-28","CO8","H","2016-07","0.00","0.00"
"TEQ-17","CO3","H","2016-07","2458.48","2506.32"
"TEQ-6","CO2","H","2016-07","488.52","490.48"
"TEQ-29","CO2","H","2016-07","1182.56","1206.48"
"TEQ-62","CO2","H","2016-07","27.72","27.72"
"TEQ-6","CO4","H","2016-07","686.80","704.96"
"TEQ-34","CO4","H","2016-07","125.96","134.64"
"TEQ-17","CO4","H","2016-07","175.16","183.08"
"TEQ-77","CO4","H","2016-07","274.68","316.52"
"TEQ-31","CO4","H","2016-07","234.92","262.40"
"TEQ-24","CO3","H","2016-07","1305.48","1422.44"
"TEQ-7","CO2","H","2016-07","488.12","499.08"
"TEQ-12","CO2","H","2016-07","293.56","300.60"
"TEQ-19","CO2","H","2016-07","546.96","541.80"
"TEQ-47","CO2","H","2016-07","261.84","264.24"
"TEQ-12","CO10","H","2016-07","469.44","463.68"
"TEQ-13","CO2","H","2016-07","46.36","48.32"
"TEQ-44","CO2","H","2016-07","225.72","229.68"
"TEQ-24","CO2","H","2016-07","182.60","178.68"
"TEQ-50","CO2","H","2016-07","370.20","378.28"
"TEQ-62","CO4","H","2016-07","32.68","35.64"
"TEQ-22","CO2","H","2016-07","179.40","179.40"
"TEQ-51","CO2","H","2016-07","162.36","160.40"
"TEQ-31","CO3","H","2016-07","884.80","924.24"
"","CO2","H","2016-07","11.88","11.88"
"TEQ-12","CO3","H","2016-07","518.56","527.00"
"TEQ-50","CO4","H","2016-07","249.76","321.64"
"TEQ-22","CO3","H","2016-07","512.48","573.40"
"TEQ-24","CO10","H","2016-07","854.40","896.68"
"TEQ-29","CO3","H","2016-07","2456.56","2668.56"
"TEQ-7","CO4","H","2016-07","692.52","779.44"
"TEQ-54","CO4","H","2016-07","92.68","99.00"
"TEQ-44","CO4","H","2016-07","212.60","249.52"
"TEQ-31","CO2","H","2016-07","158.40","156.44"
"TEQ-24","CO5","H","2016-07","253.44","253.44"
"TEQ-70","CO4","H","2016-07","72.48","76.84"
"TEQ-12","CO4","H","2016-07","345.60","372.48"
"TEQ-7","CO3","H","2016-07","1233.36","1273.08"
"TEQ-37","CO2","H","2016-07","789.20","815.24"
"TEQ-29","CO4","H","2016-07","1783.12","1986.68"
"TEQ-63","CO4","H","2016-07","79.20","79.20"
"TEQ-19","CO4","H","2016-07","983.64","1042.12"
"TEQ-29","CO10","H","2016-07","1597.44","1867.20"
"TEQ-50","CO3","H","2016-07","585.28","685.84"
"TEQ-46","CO4","H","2016-07","144.20","162.40"
"TEQ-12","CO5","H","2016-07","79.48","83.84"
"TEQ-73","CO5","H","2016-07","204.72","234.52"
"TEQ-47","CO4","H","2016-07","343.16","391.88"
"TEQ-17","CO2","H","2016-07","153.68","149.76"
"TEQ-13","CO4","H","2016-07","172.16","186.56"
"TEQ-16","CO2","H","2016-07","11.88","11.88"
"TEQ-51","CO3","H","2016-07","596.44","619.16"
"TEQ-10","CO4","H","2016-07","193.36","211.92"
"TEQ-21","CO8","H","2016-07","0.00","0.00"
"TEQ-11","CO8","H","2016-07","7.92","7.92"
"TEQ-46","CO3","H","2016-07","446.76","460.72"
"TEQ-38","CO2","H","2016-07","39.60","39.60"
"TEQ-31","CO10","H","2016-07","280.84","285.64"
"TEQ-17","CO10","H","2016-07","155.00","133.48"
"TEQ-45","CO3","H","2016-07","544.92","586.92"
"TEQ-68","CO10","H","2016-07","240.44","244.36"
"TEQ-62","CO3","H","2016-07","61.60","75.48"
"TEQ-46","CO2","H","2016-07","23.80","26.96"
"TEQ-72","CO10","H","2016-07","316.28","326.04"
"TEQ-73","CO2","H","2016-07","19.80","19.80"
"TEQ-11","CO3","H","2016-07","119.60","126.72"
"TEQ-46","CO10","H","2016-07","88.64","92.60"
"TEQ-46","CO5","H","2016-07","9.92","15.84"
"TEQ-6","CO3","H","2016-07","431.52","453.56"
"TEQ-72","CO5","H","2016-07","24.64","24.64"
"TEQ-44","CO3","H","2016-07","309.88","348.92"
"TEQ-22","CO4","H","2016-07","349.52","384.40"
"TEQ-51","CO4","H","2016-07","269.08","323.28"
"TEQ-66","CO5","H","2016-07","101.48","114.52"
"TEQ-2","CO4","H","2016-07","31.56","45.56"
"TEQ-37","CO4","H","2016-07","1059.12","1164.56"
"TEQ-68","CO5","H","2016-07","137.88","137.88"
"TEQ-48","CO4","H","2016-07","364.92","391.44"
"TEQ-47","CO10","H","2016-07","153.32","177.04"
"TEQ-51","CO5","H","2016-07","77.08","83.20"
"TEQ-38","CO3","H","2016-07","121.72","170.36"
"TEQ-37","CO5","H","2016-07","245.28","314.96"
"TEQ-48","CO5","H","2016-07","36.04","63.40"
"TEQ-6","CO10","H","2016-07","98.48","201.56"
"TEQ-19","CO3","H","2016-07","818.84","914.32"
"TEQ-51","CO10","H","2016-07","347.92","363.56"
"TEQ-79","CO4","H","2016-07","42.40","42.40"
"TEQ-24","CO4","H","2016-07","319.64","342.00"
"TEQ-62","CO10","H","2016-07","20.80","23.76"
"TEQ-33","CO3","H","2016-07","46.84","46.84"
"TEQ-19","CO5","H","2016-07","165.68","166.92"
"TEQ-70","CO10","H","2016-07","132.60","134.56"
"TEQ-7","CO10","H","2016-07","379.24","386.36"
"TEQ-44","CO5","H","2016-07","16.84","19.80"
"TEQ-47","CO5","H","2016-07","31.68","31.68"
"TEQ-64","CO3","H","2016-07","67.12","69.56"
"TEQ-74","CO4","H","2016-07","495.48","506.88"
"TEQ-22","CO5","H","2016-07","41.60","47.52"
"TEQ-45","CO10","H","2016-07","485.64","485.48"
"TEQ-28","CO10","H","2016-07","1549.08","1597.08"
"TEQ-10","CO10","H","2016-07","216.32","221.48"
"TEQ-28","CO5","H","2016-07","217.32","207.88"
"TEQ-18","CO5","H","2016-07","311.08","300.40"
"TEQ-21","CO2","H","2016-07","114.84","114.84"
"TEQ-19","CO10","H","2016-07","457.40","491.96"
"TEQ-13","CO10","H","2016-07","119.04","131.28"
"TEQ-54","CO2","H","2016-07","11.88","11.88"
"TEQ-10","CO5","H","2016-07","55.12","55.16"
"TEQ-25","CO3","H","2016-07","158.16","191.80"
"TEQ-45","CO4","H","2016-07","404.08","430.12"
"TEQ-18","CO2","H","2016-07","323.20","362.36"
"TEQ-75","CO10","H","2016-07","15.88","15.88"
"TEQ-74","CO10","H","2016-07","1203.72","1229.08"
"TEQ-64","CO4","H","2016-07","43.56","43.56"
"TEQ-18","CO10","H","2016-07","3587.12","3660.88"
"TEQ-33","CO10","H","2016-07","45.48","56.52"
"TEQ-74","CO5","H","2016-07","92.84","94.04"
"TEQ-27","CO2","H","2016-07","83.16","87.12"
"TEQ-34","CO5","H","2016-07","10.32","8.36"
"TEQ-25","CO10","H","2016-07","81.36","87.68"
"TEQ-33","CO5","H","2016-07","68.44","77.12"
"TEQ-35","CO10","H","2016-07","49.24","49.24"
"TEQ-71","CO10","H","2016-07","19.48","17.16"
"TEQ-13","CO5","H","2016-07","17.04","17.04"
"TEQ-3","CO4","H","2016-07","7.92","7.92"
"TEQ-21","CO4","H","2016-07","245.52","245.52"
"TEQ-13","CO3","H","2016-07","195.60","220.12"
"TEQ-43","CO10","H","2016-07","184.68","181.92"
"TEQ-71","CO5","H","2016-07","5.16","5.16"
"TEQ-21","CO3","H","2016-07","174.24","182.16"
"TEQ-26","CO4","H","2016-07","170.68","237.60"
"TEQ-71","CO4","H","2016-07","19.80","19.80"
"TEQ-63","CO10","H","2016-07","59.92","62.72"
"TEQ-41","CO4","H","2016-07","17.84","19.80"
"TEQ-8","CO10","H","2016-07","20.80","20.80"
"TEQ-38","CO4","H","2016-07","3.96","3.96"
"TEQ-17","CO2","MIN","2016-07","3.96","3.96"
"TEQ-27","CO10","H","2016-07","39.76","57.48"
"TEQ-23","CO4","H","2016-07","60.60","63.36"
"TEQ-26","CO2","H","2016-07","87.12","91.08"
"TEQ-27","CO4","H","2016-07","63.36","81.28"
"TEQ-64","CO10","H","2016-07","69.32","69.32"
"TEQ-1","CO10","H","2016-07","53.60","53.60"
"TEQ-43","CO4","H","2016-07","120.80","120.80"
"TEQ-64","CO5","H","2016-07","25.40","25.40"
"TEQ-54","CO3","H","2016-07","66.36","96.96"
"TEQ-72","CO8","H","2016-07","0.00","0.00"
"TEQ-74","CO5","MIN","2016-07","15.84","15.84"
"TEQ-30","CO4","H","2016-07","71.28","71.28"
"TEQ-25","CO4","H","2016-07","53.48","55.44"
"TEQ-42","CO10","H","2016-07","54.96","59.00"
"TEQ-2","CO2","H","2016-07","23.76","23.76"
"TEQ-1","CO4","H","2016-07","31.68","31.68"
"TEQ-18","CO10","MIN","2016-07","166.32","174.24"
"TEQ-44","CO10","H","2016-07","71.56","85.36"
"TEQ-79","CO10","H","2016-07","80.96","91.24"
"TEQ-45","CO5","MIN","2016-07","11.88","11.88"
"TEQ-63","CO3","H","2016-07","23.80","23.80"
"TEQ-1","CO3","H","2016-07","105.80","109.76"
"TEQ-8","CO4","H","2016-07","43.60","47.52"
"TEQ-30","CO10","MIN","2016-07","3.96","3.96"
"TEQ-45","CO3","MIN","2016-07","31.68","31.68"
"TEQ-18","CO3","MIN","2016-07","209.88","209.88"
"TEQ-50","CO10","H","2016-07","295.44","296.24"
"TEQ-41","CO3","H","2016-07","101.12","101.92"
"TEQ-74","CO10","MIN","2016-07","43.56","43.56"
"TEQ-11","CO10","MIN","2016-07","7.92","7.92"
"TEQ-38","CO10","H","2016-07","49.48","47.88"
"TEQ-42","CO4","H","2016-07","13.88","13.88"
"TEQ-8","CO3","H","2016-07","91.56","91.56"
"TEQ-28","CO10","MIN","2016-07","23.76","23.76"
"TEQ-77","CO10","H","2016-07","313.20","328.08"
"TEQ-77","CO3","H","2016-07","407.68","475.40"
"TEQ-28","CO3","MIN","2016-07","51.48","51.48"
"TEQ-1","CO3","MIN","2016-07","11.88","11.88"
"TEQ-38","CO5","H","2016-07","2.80","5.96"
"TEQ-1","CO10","MIN","2016-07","3.96","3.96"
"TEQ-45","CO5","H","2016-07","103.56","97.68"
"TEQ-79","CO5","H","2016-07","32.64","32.64"
"TEQ-43","CO5","H","2016-07","19.80","19.80"
"TEQ-37","CO9","H","2016-07","0.80","3.96"
"TEQ-38","CO10","MIN","2016-07","15.84","15.84"
